code,name,theme
303530,이노뎁,메타버스(Metaverse)
289220,자이언트스텝,메타버스(Metaverse)
044380,주연테크,메타버스(Metaverse)
096240,크레버스,메타버스(Metaverse)
263750,펄어비스,메타버스(Metaverse)
012630,HDC,면세점
950170,JTC,면세점
204620,글로벌텍스프리,면세점
004170,신세계,면세점
214420,토니모리,면세점
025770,한국정보통신,면세점
069960,현대백화점,면세점
008770,호텔신라,면세점
028300,HLB,면역항암제
950220,네오이뮨텍,면역항암제
235980,메드팩토,면역항암제
323990,박셀바이오,면역항암제
052020,에스티큐브,면역항암제
397030,에이프릴바이오,면역항암제
338840,와이바이오로직스,면역항암제
424870,이뮨온시아,면역항암제
358570,지아이이노베이션,면역항암제
115180,큐리언트,면역항암제
006280,녹십자,모더나(MODERNA)
207940,삼성바이오로직스,모더나(MODERNA)
950200,소마젠,모더나(MODERNA)
237690,에스티팜,모더나(MODERNA)
005690,파미셀,모더나(MODERNA)
090410,덕신이피씨,모듈러주택
043910,자연과환경,모듈러주택
004960,한신공영,모듈러주택
950190,고스트스튜디오,모바일게임(스마트폰)
348030,모비릭스,모바일게임(스마트폰)
208640,썸에이지,모바일게임(스마트폰)
123420,위메이드플레이,모바일게임(스마트폰)
139670,키네마스터,모바일솔루션(스마트폰)
418470,KT밀리의서재,모바일콘텐츠(스마트폰/태블릿PC)
043610,KT지니뮤직,모바일콘텐츠(스마트폰/태블릿PC)
104200,NHN벅스,모바일콘텐츠(스마트폰/태블릿PC)
032540,TJ미디어,모바일콘텐츠(스마트폰/태블릿PC)
057030,YBM넷,모바일콘텐츠(스마트폰/태블릿PC)
068290,삼성출판사,모바일콘텐츠(스마트폰/태블릿PC)
036030,케이티알파,모바일콘텐츠(스마트폰/태블릿PC)
090460,비에이치,무선충전기술
357580,아모센스,무선충전기술
043590,웰킵스하이텍,무선충전기술
054210,이랜텍,무선충전기술
089010,켐트로닉스,무선충전기술
004710,한솔테크닉스,무선충전기술
058400,KNN,미디어(방송/신문)
033130,디지틀조선,미디어(방송/신문)
053210,스카이라이프,미디어(방송/신문)
127710,아시아경제,미디어(방송/신문)
310200,애니플러스,미디어(방송/신문)
033830,티비씨,미디어(방송/신문)
039340,한국경제TV,미디어(방송/신문)
240550,동방메디컬,미용기기
462510,라메디텍,미용기기
199550,레이저옵텍,미용기기
450950,아스테라시스,미용기기
149980,하이로닉,미용기기
219750,한국비티비,미용기기
053030,바이넥스,바이오시밀러(복제 바이오의약품)
067370,선바이오,바이오시밀러(복제 바이오의약품)
196170,알테오젠,바이오시밀러(복제 바이오의약품)
222110,팬젠,바이오시밀러(복제 바이오의약품)
236200,슈프리마,바이오인식(생체인식)
094840,슈프리마에이치큐,바이오인식(생체인식)
340810,시선AI,바이오인식(생체인식)
131090,시큐브,바이오인식(생체인식)
347860,알체라,바이오인식(생체인식)
203450,유니온바이오메트릭스,바이오인식(생체인식)
000990,DB하이텍,반도체 대표주(생산)
000660,SK하이닉스,반도체 대표주(생산)
005930,삼성전자,반도체 대표주(생산)
265520,AP시스템,반도체 장비
083450,GST,반도체 장비
402490,그린리소스,반도체 장비
420770,기가비스,반도체 장비
323350,다원넥스뷰,반도체 장비
224060,더코디,반도체 장비
187870,디바이스,반도체 장비
232680,라온로보틱스,반도체 장비
217500,러셀,반도체 장비
090360,로보스타,반도체 장비
071280,로체시스템즈,반도체 장비
025560,미래산업,반도체 장비
089970,브이엠,반도체 장비
140070,서플러스글로벌,반도체 장비
037350,성도이엔지,반도체 장비
045300,성우테크론,반도체 장비
011930,신성이엔지,반도체 장비
160980,싸이맥스,반도체 장비
081180,쎄크,반도체 장비
264660,씨앤지하이테크,반도체 장비
413630,씨피시스템,반도체 장비
159010,아스플로,반도체 장비
212710,아이에스티이,반도체 장비
140670,알에스오토메이션,반도체 장비
056190,에스에프에이,반도체 장비
036170,에이치엠넥스,반도체 장비
036810,에프에스티,반도체 장비
227950,엔투텍,반도체 장비
083310,엘오티베큠,반도체 장비
240810,원익IPS,반도체 장비
030530,원익홀딩스,반도체 장비
348350,위드텍,반도체 장비
036200,유니셈,반도체 장비
084370,유진테크,반도체 장비
469610,이노테크,반도체 장비
041520,이엘씨,반도체 장비
064290,인텍플러스,반도체 장비
254120,자비스,반도체 장비
417840,저스템,반도체 장비
090470,제이스로보틱스,반도체 장비
452160,제이엔비,반도체 장비
089790,제이티,반도체 장비
036930,주성엔지니어링,반도체 장비
382800,지앤비에스 에코,반도체 장비
029460,케이씨,반도체 장비
053080,케이엔솔,반도체 장비
183300,코미코,반도체 장비
065130,탑엔지니어링,반도체 장비
064760,티씨케이,반도체 장비
131290,티에스이,반도체 장비
425420,티에프이,반도체 장비
241790,티이엠씨씨엔에스,반도체 장비
140860,파크시스템스,반도체 장비
271830,팸텍,반도체 장비
256630,포인트엔지니어링,반도체 장비
321260,프로이천,반도체 장비
053610,프로텍,반도체 장비
045100,한양이엔지,반도체 장비
024850,HLB이노베이션,반도체 재료/부품
025000,KPX케미칼,반도체 재료/부품
052900,KX하이텍,반도체 재료/부품
456040,OCI,반도체 재료/부품
000390,SP삼화,반도체 재료/부품
144960,뉴파워프라즈마,반도체 재료/부품
005290,동진쎄미켐,반도체 재료/부품
000150,두산,반도체 재료/부품
092070,디엔에프,반도체 재료/부품
171010,램테크놀러지,반도체 재료/부품
004000,롯데정밀화학,반도체 재료/부품
098120,마이크로컨텍솔,반도체 재료/부품
446540,메가터치,반도체 재료/부품
241770,메카로,반도체 재료/부품
146320,비씨엔씨,반도체 재료/부품
482630,삼양엔씨켐,반도체 재료/부품
252990,샘씨엔에스,반도체 재료/부품
357780,솔브레인,반도체 재료/부품
388210,씨엠티엑스,반도체 재료/부품
031330,에스에이엠티,반도체 재료/부품
083500,에프엔에스테크,반도체 재료/부품
489500,엘케이켐,반도체 재료/부품
170920,엘티씨,반도체 재료/부품
074600,원익QnC,반도체 재료/부품
104830,원익머트리얼즈,반도체 재료/부품
101160,월덱스,반도체 재료/부품
036090,위지트,반도체 재료/부품
142210,유니트론텍,반도체 재료/부품
102710,이엔에프테크놀로지,반도체 재료/부품
417500,제이아이테크,반도체 재료/부품
311320,지오엘리먼트,반도체 재료/부품
272110,케이엔제이,반도체 재료/부품
425040,티이엠씨,반도체 재료/부품
445180,퓨릿,반도체 재료/부품
147760,피엠티,반도체 재료/부품
166090,하나머티리얼즈,반도체 재료/부품
114810,한솔아이원스,반도체 재료/부품
014680,한솔케미칼,반도체 재료/부품
078350,한양디지텍,반도체 재료/부품
195870,해성디에스,반도체 재료/부품
093370,후성,반도체 재료/부품
009540,HD한국조선해양,방위산업/전쟁 및 테러
097230,HJ중공업,방위산업/전쟁 및 테러
474610,RF시스템즈,방위산업/전쟁 및 테러
003570,SNT다이내믹스,방위산업/전쟁 및 테러
064960,SNT모티브,방위산업/전쟁 및 테러
077970,STX엔진,방위산업/전쟁 및 테러
040300,YTN,방위산업/전쟁 및 테러
310870,디와이씨,방위산업/전쟁 및 테러
065450,빅텍,방위산업/전쟁 및 테러
484590,삼양컴텍,방위산업/전쟁 및 테러
215090,솔디펜스,방위산업/전쟁 및 테러
013810,스페코,방위산업/전쟁 및 테러
010280,아이티센엔텍,방위산업/전쟁 및 테러
484870,엠앤씨솔루션,방위산업/전쟁 및 테러
065950,웰크론,방위산업/전쟁 및 테러
274400,이노시뮬레이션,방위산업/전쟁 및 테러
140430,카티스,방위산업/전쟁 및 테러
448710,코츠테크놀로지,방위산업/전쟁 및 테러
090080,평화산업,방위산업/전쟁 및 테러
005810,풍산홀딩스,방위산업/전쟁 및 테러
024740,한일단조,방위산업/전쟁 및 테러
042660,한화오션,방위산업/전쟁 및 테러
005870,휴니드,방위산업/전쟁 및 테러
006370,대구백화점,백화점
452260,한화갤러리아,백화점
006840,AK홀딩스,밸류업(24년 기업가치 제고계획 발표)
138930,BNK금융지주,밸류업(24년 기업가치 제고계획 발표)
443060,HD현대마린솔루션,밸류업(24년 기업가치 제고계획 발표)
329180,HD현대중공업,밸류업(24년 기업가치 제고계획 발표)
195940,HK이노엔,밸류업(24년 기업가치 제고계획 발표)
060980,HL홀딩스,밸류업(24년 기업가치 제고계획 발표)
051900,LG생활건강,밸류업(24년 기업가치 제고계획 발표)
402340,SK스퀘어,밸류업(24년 기업가치 제고계획 발표)
139130,iM금융지주,밸류업(24년 기업가치 제고계획 발표)
036620,감성코퍼레이션,밸류업(24년 기업가치 제고계획 발표)
037710,광주신세계,밸류업(24년 기업가치 제고계획 발표)
024110,기업은행,밸류업(24년 기업가치 제고계획 발표)
032190,다우데이타,밸류업(24년 기업가치 제고계획 발표)
006040,동원산업,밸류업(24년 기업가치 제고계획 발표)
263020,디케이앤디,밸류업(24년 기업가치 제고계획 발표)
330590,롯데리츠,밸류업(24년 기업가치 제고계획 발표)
023530,롯데쇼핑,밸류업(24년 기업가치 제고계획 발표)
280360,롯데웰푸드,밸류업(24년 기업가치 제고계획 발표)
004990,롯데지주,밸류업(24년 기업가치 제고계획 발표)
071840,롯데하이마트,밸류업(24년 기업가치 제고계획 발표)
058650,세아홀딩스,밸류업(24년 기업가치 제고계획 발표)
031430,신세계인터내셔날,밸류업(24년 기업가치 제고계획 발표)
002790,아모레퍼시픽홀딩스,밸류업(24년 기업가치 제고계획 발표)
018250,애경산업,밸류업(24년 기업가치 제고계획 발표)
064850,에프앤가이드,밸류업(24년 기업가치 제고계획 발표)
089590,제주항공,밸류업(24년 기업가치 제고계획 발표)
071320,지역난방공사,밸류업(24년 기업가치 제고계획 발표)
323410,카카오뱅크,밸류업(24년 기업가치 제고계획 발표)
024720,콜마홀딩스,밸류업(24년 기업가치 제고계획 발표)
020000,한섬,밸류업(24년 기업가치 제고계획 발표)
453340,현대그린푸드,밸류업(24년 기업가치 제고계획 발표)
005440,현대지에프홀딩스,밸류업(24년 기업가치 제고계획 발표)
035000,HS애드,밸류업(25년 기업가치 제고계획 발표)
002380,KCC,밸류업(25년 기업가치 제고계획 발표)
016380,KG스틸,밸류업(25년 기업가치 제고계획 발표)
010950,S-Oil,밸류업(25년 기업가치 제고계획 발표)
376930,노을,밸류업(25년 기업가치 제고계획 발표)
004370,농심,밸류업(25년 기업가치 제고계획 발표)
068930,디지털대성,밸류업(25년 기업가치 제고계획 발표)
033920,무학,밸류업(25년 기업가치 제고계획 발표)
068270,셀트리온,밸류업(25년 기업가치 제고계획 발표)
328380,솔트웨어,밸류업(25년 기업가치 제고계획 발표)
111770,영원무역,밸류업(25년 기업가치 제고계획 발표)
009970,영원무역홀딩스,밸류업(25년 기업가치 제고계획 발표)
039200,오스코텍,밸류업(25년 기업가치 제고계획 발표)
008500,일정실업,밸류업(25년 기업가치 제고계획 발표)
054950,제이브이엠,밸류업(25년 기업가치 제고계획 발표)
078340,컴투스,밸류업(25년 기업가치 제고계획 발표)
200130,콜마비앤에이치,밸류업(25년 기업가치 제고계획 발표)
124560,태웅로직스,밸류업(25년 기업가치 제고계획 발표)
017810,풀무원,밸류업(25년 기업가치 제고계획 발표)
017890,한국알콜,밸류업(25년 기업가치 제고계획 발표)
161390,한국타이어앤테크놀로지,밸류업(25년 기업가치 제고계획 발표)
126560,현대퓨처넷,밸류업(25년 기업가치 제고계획 발표)
446840,지슨,보안주(물리)
417790,트루엔,보안주(물리)
286750,나노실리칸첨단소재,보안주(정보)
197140,디지캡,보안주(정보)
434480,모니터랩,보안주(정보)
424760,벨로크,보안주(정보)
411080,샌즈랩,보안주(정보)
258790,소프트캠프,보안주(정보)
050960,수산아이앤티,보안주(정보)
356890,싸이버원,보안주(정보)
053800,안랩,보안주(정보)
275630,에스에스알,보안주(정보)
488280,에스투더블유,보안주(정보)
136540,윈스테크넷,보안주(정보)
333050,이노테나,보안주(정보)
465480,인스피언,보안주(정보)
263860,지니언스,보안주(정보)
208350,지란지교시큐리티,보안주(정보)
057680,티사이언티픽,보안주(정보)
290560,파라택시스이더리움,보안주(정보)
291810,핀텔,보안주(정보)
430690,한싹,보안주(정보)
290270,휴네시온,보안주(정보)
069620,대웅제약,보톡스(보툴리눔톡신)
086900,메디톡스,보톡스(보툴리눔톡신)
206650,유바이오로직스,보톡스(보툴리눔톡신)
216080,제테마,보톡스(보툴리눔톡신)
362320,청담글로벌,보톡스(보툴리눔톡신)
256840,한국비엔씨,보톡스(보툴리눔톡신)
200670,휴메딕스,보톡스(보툴리눔톡신)
243070,휴온스,보톡스(보툴리눔톡신)
145020,휴젤,보톡스(보툴리눔톡신)
000050,경방,부동산 보유 자산주
128820,대성산업,부동산 보유 자산주
084670,동양고속,부동산 보유 자산주
003610,방림,부동산 보유 자산주
038500,삼표시멘트,부동산 보유 자산주
067830,세이브존I&C,부동산 보유 자산주
029530,신도리코,부동산 보유 자산주
003200,일신방직,부동산 보유 자산주
000650,천일고속,부동산 보유 자산주
042420,네오위즈홀딩스,블록체인
000700,유수홀딩스,블록체인
192250,케이사인,블록체인
039420,케이엘넷,블록체인
150900,파수에이아이,블록체인
347850,디앤디파마텍,비만치료제
439580,블루엠텍,비만치료제
000250,삼천당제약,비만치료제
068760,셀트리온제약,비만치료제
291650,압타머사이언스,비만치료제
095700,제넥신,비만치료제
002390,한독,비만치료제
060480,국일신동,비철금속
186230,그린플러스,비철금속
008350,남선알미늄,비철금속
009190,대양금속,비철금속
021050,서원,비철금속
037760,쎄니트,비철금속
025820,이구산업,비철금속
009730,이렘,비철금속
128660,피제이메탈,비철금속
198940,한주라이트메탈,비철금속
004560,현대비앤지스틸,비철금속
002140,고려산업,사료
003310,대주산업,사료
001790,대한제당,사료
218150,미래생명자원,사료
008040,사조동아원,사료
136490,선진,사료
060590,씨티씨바이오,사료
179530,애드바이오텍,사료
368970,오에스피,사료
006980,우성,사료
018620,우진비앤지,사료
353810,이지바이오,사료
035810,이지홀딩스,사료
025880,케이씨피드,사료
036580,팜스코,사료
027710,팜스토리,사료
005860,한일사료,사료
002680,한탑,사료
029780,삼성카드,삼성페이
224110,에이텍모빌리티,삼성페이
060230,제이케이시냅스,삼성페이
082640,동양생명,생명보험
085620,미래에셋생명,생명보험
032830,삼성생명,생명보험
003690,코리안리,생명보험
011170,롯데케미칼,석유화학
005950,이수화학,석유화학
104480,티케이케미칼,석유화학
017940,E1,셰일가스(Shale Gas)
002360,SH에너지화학,셰일가스(Shale Gas)
415380,스튜디오삼익,소매유통
069920,엑시온그룹,소매유통
309960,LB인베스트먼트,소캠(SOCAMM)
000400,롯데손해보험,손해보험
031210,서울보증보험,손해보험
000370,한화손해보험,손해보험
001450,현대해상,손해보험
000540,흥국화재,손해보험
014710,사조씨푸드,수산
092780,DYP,수소에너지(수소차/연료전지 등)
298050,HS효성첨단소재,수소에너지(수소차/연료전지 등)
000430,대원강업,수소에너지(수소차/연료전지 등)
033290,로젠,수소에너지(수소차/연료전지 등)
009680,모토닉,수소에너지(수소차/연료전지 등)
145990,삼양사,수소에너지(수소차/연료전지 등)
095910,에스에너지,수소에너지(수소차/연료전지 등)
288620,에스프리즘,수소에너지(수소차/연료전지 등)
085310,엔케이,수소에너지(수소차/연료전지 등)
011320,유니크,수소에너지(수소차/연료전지 등)
081000,일진다이아,수소에너지(수소차/연료전지 등)
271940,일진하이솔루스,수소에너지(수소차/연료전지 등)
126880,제이엔케이글로벌,수소에너지(수소차/연료전지 등)
019180,티에이치엔,수소에너지(수소차/연료전지 등)
010770,평화홀딩스,수소에너지(수소차/연료전지 등)
023900,풍국주정,수소에너지(수소차/연료전지 등)
028050,삼성E&A,수자원(양적/질적 개선)
079000,와토스코리아,수자원(양적/질적 개선)
065770,CS,스마트그리드(지능형전력망)
040160,누리플렉스,스마트그리드(지능형전력망)
082920,비츠로셀,스마트그리드(지능형전력망)
001820,삼화콘덴서,스마트그리드(지능형전력망)
099440,스맥,스마트그리드(지능형전력망)
125210,아모그린텍,스마트그리드(지능형전력망)
052860,아이앤씨,스마트그리드(지능형전력망)
057540,옴니시스템,스마트그리드(지능형전력망)
006490,인스코비,스마트그리드(지능형전력망)
015860,일진홀딩스,스마트그리드(지능형전력망)
015710,코콤,스마트그리드(지능형전력망)
022100,포스코DX,스마트그리드(지능형전력망)
002230,피에스텍,스마트그리드(지능형전력망)
089850,유비벨록스,스마트카(SMART CAR)
003550,LG,스마트팩토리(스마트공장)
322180,LS티라유텍,스마트팩토리(스마트공장)
048770,TPC로보틱스,스마트팩토리(스마트공장)
012510,더존비즈온,스마트팩토리(스마트공장)
219420,링크제니시스,스마트팩토리(스마트공장)
004380,삼익THK,스마트팩토리(스마트공장)
317830,에스피시스템스,스마트팩토리(스마트공장)
373170,엠아이큐브솔루션,스마트팩토리(스마트공장)
007820,엠엑스로보틱스,스마트팩토리(스마트공장)
347890,엠엑스온,스마트팩토리(스마트공장)
388720,유일로보틱스,스마트팩토리(스마트공장)
351330,이삭엔지니어링,스마트팩토리(스마트공장)
381620,제닉스로보틱스,스마트팩토리(스마트공장)
391710,코닉오토메이션,스마트팩토리(스마트공장)
290090,트윔,스마트팩토리(스마트공장)
484810,티엑스알로보틱스,스마트팩토리(스마트공장)
319400,현대무벡스,스마트팩토리(스마트공장)
094280,효성ITX,스마트팩토리(스마트공장)
090710,휴림로봇,스마트팩토리(스마트공장)
190510,나무가,스마트폰
193250,링크드,스마트폰
080420,모다이노칩,스마트폰
101330,모베이스,스마트폰
056700,신화인터텍,스마트폰
376290,씨유테크,스마트폰
459550,알트,스마트폰
290740,액트로,스마트폰
373200,엑스플러스,스마트폰
069330,유아이디,스마트폰
049520,유아이엘,스마트폰
191410,육일씨엔에쓰,스마트폰
091120,이엠텍,스마트폰
049070,인탑스,스마트폰
033240,자화전자,스마트폰
204270,제이앤티씨,스마트폰
198080,캐프,스마트폰
079190,케스피온,스마트폰
064520,테크엘,스마트폰
091700,파트론,스마트폰
032580,피델릭스,스마트폰
054040,한국컴퓨터,스마트폰
076610,해성옵틱스,스마트폰
009450,경동나비엔,스마트홈(홈네트워크)
038680,에스넷,스마트홈(홈네트워크)
012750,에스원,스마트홈(홈네트워크)
032790,엠젠솔루션,스마트홈(홈네트워크)
044340,위닉스,스마트홈(홈네트워크)
317400,자이에스앤디,스마트홈(홈네트워크)
079430,현대리바트,스마트홈(홈네트워크)
039010,현대에이치티,스마트홈(홈네트워크)
035600,KG이니시스,스테이블코인
046440,KG파이낸셜,스테이블코인
064400,LG씨엔에스,스테이블코인
060250,NHN KCP,스테이블코인
205500,넥써쓰,스테이블코인
462860,더즌,스테이블코인
201490,미투온,스테이블코인
112040,위메이드,스테이블코인
377300,카카오페이,스테이블코인
294570,쿠콘,스테이블코인
214180,헥토이노베이션,스테이블코인
308100,형지글로벌,스테이블코인
417010,나노팀,스페이스X(SpaceX)
100790,미래에셋벤처투자,스페이스X(SpaceX)
001430,세아베스틸지주,스페이스X(SpaceX)
347700,스피어,스페이스X(SpaceX)
027360,아주IB투자,스페이스X(SpaceX)
295310,에이치브이엠,스페이스X(SpaceX)
209640,와이제이링크,스페이스X(SpaceX)
272290,이녹스첨단소재,스페이스X(SpaceX)
274090,켄코아에어로스페이스,스페이스X(SpaceX)
034120,SBS,"스포츠행사 수혜(올림픽, 월드컵 등)"
000140,하이트진로홀딩스,"스포츠행사 수혜(올림픽, 월드컵 등)"
225530,HC보광산업,시멘트/레미콘
060560,HC홈센타,시멘트/레미콘
079650,서산,시멘트/레미콘
004980,성신양회,시멘트/레미콘
183190,아세아시멘트,시멘트/레미콘
300720,한일시멘트,시멘트/레미콘
108320,LX세미콘,시스템반도체
036540,SFA반도체,시스템반도체
396270,넥스트칩,시스템반도체
094170,동운아나텍,시스템반도체
131970,두산테스나,시스템반도체
317120,라닉스,시스템반도체
093520,매커스,시스템반도체
490470,세미파이브,시스템반도체
033170,시그네틱스,시스템반도체
234030,싸이닉솔루션,시스템반도체
123860,아나패스,시스템반도체
456010,아이씨티케이,시스템반도체
119830,아이텍,시스템반도체
059120,아진엑스텍,시스템반도체
117670,알파칩스,시스템반도체
101490,에스앤에스텍,시스템반도체
226590,엠디바이스,시스템반도체
080520,오디텍,시스템반도체
115610,이미지스,시스템반도체
303030,지니틱스,시스템반도체
093640,케이알엠,시스템반도체
045970,코아시아,시스템반도체
319660,피에스케이,시스템반도체
067310,하나마이크론,시스템반도체
048830,엔피케이,아스콘(아스팔트 콘크리트)
051910,LG화학,아이폰
213420,덕산네오룩스,아이폰
263600,덕우전자,아이폰
192440,슈피겐코리아,아이폰
084850,아이티엠반도체,아이폰
238090,앤디포스,아이폰
126700,하이비젼시스템,아이폰
198440,강동씨앤엘,아프리카 돼지열병(ASF)
054670,대한뉴팜,아프리카 돼지열병(ASF)
188260,세니젠,아프리카 돼지열병(ASF)
331920,셀레믹스,아프리카 돼지열병(ASF)
153710,옵티팜,아프리카 돼지열병(ASF)
073560,우리손에프앤지,아프리카 돼지열병(ASF)
044960,이글벳,아프리카 돼지열병(ASF)
110020,전진바이오팜,아프리카 돼지열병(ASF)
072020,중앙백신,아프리카 돼지열병(ASF)
086060,진바이오텍,아프리카 돼지열병(ASF)
041960,코미팜,아프리카 돼지열병(ASF)
034310,NICE,애플페이
036800,나이스정보통신,애플페이
019550,SBI인베스트먼트,야놀자(Yanolja)
035080,그래디언트,야놀자(Yanolja)
088350,한화생명,야놀자(Yanolja)
203650,드림시큐리티,양자암호/양자컴퓨팅
042510,라온시큐어,양자암호/양자컴퓨팅
009580,무림P&P,양자암호/양자컴퓨팅
223310,사토시홀딩스,양자암호/양자컴퓨팅
232830,아이티센피엔에스,양자암호/양자컴퓨팅
158430,아톤,양자암호/양자컴퓨팅
123010,알엔티엑스,양자암호/양자컴퓨팅
356680,엑스게이트,양자암호/양자컴퓨팅
115500,케이씨에스,양자암호/양자컴퓨팅
131760,파인텍,양자암호/양자컴퓨팅
208710,포톤,양자암호/양자컴퓨팅
053300,한국정보인증,양자암호/양자컴퓨팅
054920,한컴위드,양자암호/양자컴퓨팅
407400,꿈비,엔젤산업
002450,삼익악기,엔젤산업
036000,예림당,엔젤산업
473980,노머스,엔터테인먼트
046390,삼화네트웍스,엔터테인먼트
078860,스테이지원엔터,엔터테인먼트
253450,스튜디오드래곤,엔터테인먼트
200350,아티스트스튜디오,엔터테인먼트
361570,알비더블유,엔터테인먼트
041510,에스엠,엔터테인먼트
458350,에스팀,엔터테인먼트
173940,에프엔씨엔터,엔터테인먼트
122870,와이지엔터테인먼트,엔터테인먼트
051780,큐로홀딩스,엔터테인먼트
182360,큐브엔터,엔터테인먼트
054780,키이스트,엔터테인먼트
032800,판타지오,엔터테인먼트
068050,팬엔터테인먼트,엔터테인먼트
352820,하이브,엔터테인먼트
025860,남해화학,여름
088910,동우팜투테이블,여름
027740,마니커,여름
267790,배럴,여름
000890,보해양조,여름
002700,신일전자,여름
042110,에스씨디,여름
043340,에쎈테크,여름
001550,조비,여름
284740,쿠쿠홈시스,여름
037070,파세코,여름
136480,하림,여름
000080,하이트진로,여름
276730,한울앤제주,여름
104620,노랑풍선,여행
038390,레드캡투어,여행
039310,세중,여행
094850,참좋은여행,여행
408900,스튜디오미르,영상콘텐츠
210120,캔버스엔,영상콘텐츠
322780,코퍼스코리아,영상콘텐츠
079160,CJ CGV,영화
223250,드림씨아이에스,오가노이드
476040,오가노이드사이언스,오가노이드
475960,토모큐브,오가노이드
246710,티앤알바이오팹,오가노이드
403870,HPSP,온디바이스 AI
399720,가온칩스,온디바이스 AI
486990,노타,온디바이스 AI
058470,리노공업,온디바이스 AI
377480,마음AI,온디바이스 AI
009150,삼성전기,온디바이스 AI
222800,심텍,온디바이스 AI
200710,에이디테크놀로지,온디바이스 AI
200470,에이팩트,온디바이스 AI
077500,유니퀘스트,온디바이스 AI
080220,제주반도체,온디바이스 AI
094360,칩스앤미디어,온디바이스 AI
323280,태성,온디바이스 AI
054450,텔레칩스,온디바이스 AI
005090,SGC에너지,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
069260,TKG휴켐스,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
083420,그린케미칼,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
004140,동방,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
163280,에어레인,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
038870,에코심플렉스,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
448280,에코아이,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
014830,유니드,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
008250,이건산업,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
025750,한솔홈데코,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS)
079550,LIG디펜스앤에어로스페이스,우주항공산업(누리호/인공위성 등)
225190,LK삼양,우주항공산업(누리호/인공위성 등)
478340,나라스페이스테크놀로지,우주항공산업(누리호/인공위성 등)
003490,대한항공,우주항공산업(누리호/인공위성 등)
077360,덕산하이메탈,우주항공산업(누리호/인공위성 등)
474170,루미르,우주항공산업(누리호/인공위성 등)
089980,상아프론테크,우주항공산업(누리호/인공위성 등)
099320,쎄트렉아이,우주항공산업(누리호/인공위성 등)
354320,알멕,우주항공산업(누리호/인공위성 등)
462350,이노스페이스,우주항공산업(누리호/인공위성 등)
361390,제노코,우주항공산업(누리호/인공위성 등)
451760,컨텍,우주항공산업(누리호/인공위성 등)
044490,태웅,우주항공산업(누리호/인공위성 등)
010820,퍼스텍,우주항공산업(누리호/인공위성 등)
047810,한국항공우주,우주항공산업(누리호/인공위성 등)
030520,한글과컴퓨터,우주항공산업(누리호/인공위성 등)
000880,한화,우주항공산업(누리호/인공위성 등)
272210,한화시스템,우주항공산업(누리호/인공위성 등)
255220,SG,우크라이나 재건
002900,TYM,우크라이나 재건
332290,누보,우크라이나 재건
163560,동일고무벨트,우크라이나 재건
365330,에스와이스틸텍,우크라이나 재건
023960,에쓰씨엔지니어링,우크라이나 재건
099750,이지케어텍,원격진료/비대면진료(U-Healthcare)
375500,DL이앤씨,원자력발전
006360,GS건설,원자력발전
036640,HRS,원자력발전
040610,SG&G,원자력발전
100840,SNT에너지,원자력발전
114190,강원에너지,원자력발전
282720,금양그린파워,원자력발전
047040,대우건설,원자력발전
096350,대창솔루션,원자력발전
140520,대창스틸,원자력발전
105740,디케이락,원자력발전
187220,디티앤씨,원자력발전
083650,비에이치아이,원자력발전
086670,비엠티,원자력발전
012210,삼미금속,원자력발전
054540,삼영엠텍,원자력발전
014620,성광벤드,원자력발전
126720,수산인더스트리,원자력발전
095190,신화프리텍,원자력발전
019990,에너토크,원자력발전
103230,에스앤더블류,원자력발전
007460,에이프로젠,원자력발전
046120,오르비텍,원자력발전
105840,우진,원자력발전
457550,우진엔텍,원자력발전
136150,원일티엔아이,원자력발전
038010,제일테크노스,원자력발전
023160,태광,원자력발전
081150,티플랙스,원자력발전
053690,한미글로벌,원자력발전
011700,한신기계,원자력발전
052690,한전기술,원자력발전
098070,한텍,원자력발전
000720,현대건설,원자력발전
263720,디앤씨미디어,웹툰
207760,미스터블루,웹툰
084180,수성웹툰,웹툰
432430,와이랩,웹툰
020120,키다리스튜디오,웹툰
134580,탑코미디어,웹툰
417180,핑거스토리,웹툰
450330,하스,유리 기판
070300,엑스큐어,유심(USIM)
083790,CG인바이츠,유전자 치료제/분석
046210,HLB파나진,유전자 치료제/분석
308080,바이젠셀,유전자 치료제/분석
215600,신라젠,유전자 치료제/분석
461030,아이엠비디엑스,유전자 치료제/분석
389030,지니너스,유전자 치료제/분석
340450,지씨지놈,유전자 치료제/분석
372320,큐로셀,유전자 치료제/분석
199800,툴젠,유전자 치료제/분석
321550,티움바이오,유전자 치료제/분석
339770,교촌에프앤비,육계
195500,마니커에프앤지,육계
066360,체리부로,육계
290720,푸드나무,육계
003650,미창석유,윤활유
